name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Sfxn5,348.0046341904914,-0.283774345193799,0.3439630600685494,-0.8250140149853442,0.4093636339693302,0.5920314395565164
Xdh,2108.33524209377,0.4854633243680615,0.2273107333074665,2.1356814845668155,0.032705384591040894,0.10479194806223976
Fnbp4,440.82323816474775,-0.6377014796472084,0.3781485230615777,-1.6863783427850783,0.09172295010328661,0.215498101058553
Cers4,40.731872094227796,0.16413022660664853,0.4817336289171102,0.34070742990394326,0.7333238447406147,0.8423262225055514
Smarcd2,928.5990655812881,-0.4823132338711408,0.15935912732258029,-3.026580541538895,0.0024733691834813772,0.01536367947834464
Trim30c,2.628308207722887,3.2092453579441993,1.84872739387312,1.7359213524827843,0.08257774173897016,
Fyb2,107.00481049196203,0.13077118931311213,0.30742685594320807,0.4253733425854959,0.6705645356634351,0.8001393245256244
Hspb1,277.64654868995603,-0.3171732695267257,0.4376660422980735,-0.724692434124725,0.4686407376842061,0.6441008568698601
Rasa4,47.892220693101315,0.04433251852000508,0.6161808765502111,0.07194724829535103,0.9426438887477185,0.9678191073035775
BC106179,4.018045204520791,-1.4551677569167103,1.4178501590861,-1.0263198459946319,0.30474084562297665,0.48947114143315823
Eola1,173.69626541260212,0.13191911320885327,0.3036539524434703,0.4344389794610428,0.6639696971445466,0.7949717986836172
Ssx2ip,117.83708101620262,1.3500028835229245,0.31826847725096546,4.241710945373963,2.218222645603873e-05,0.00038081568073347936
Tgfbr2,449.6251117465374,0.5073613869697917,0.3570771539785668,1.4208732799529524,0.15535360218090455,0.31095169527671673
C730002L08Rik,12.981856360994136,-1.7229319494949074,0.8499155502935065,-2.0271801697238234,0.04264399039419742,0.12655509736621856
Sipa1l1,402.0457403227578,-0.18768159138543147,0.21140895207125493,-0.8877655820467517,0.37466686028080953,0.5593439586659574
Gm15408,54.9191017538189,-1.2539137389357318,0.49814501724614996,-2.5171660771950095,0.01183030504240364,0.049548330284622494
Snrpert,27.469102281561288,-1.0692898913955067,0.5882392652504421,-1.8177805436708783,0.06909768152191868,0.1767335035005066
Mdn1,153.501388512569,-0.23863211385334865,0.2757966183824241,-0.8652466997345757,0.38690339853153377,0.5711858839609468
6720427I07Rik,42.96131561418426,-0.8297562782414099,0.3831374879007675,-2.1656880478798683,0.030335032979668868,0.09915897908239586
4933431E20Rik,21.8495745730499,-0.46321021439993787,0.6290692054173495,-0.7363422186476699,0.4615224591868894,0.6376747937814871
Spcs3,1014.923365969988,0.39616285190764466,0.25870934055660616,1.5313047880502149,0.12569408276246666,0.26980915486930607
Phlda3,20.238699581216164,0.9381807333734258,0.591991485264568,1.584787546317734,0.1130146128739733,0.2497942102364345
Dpysl3,14.001225830881602,0.3995527070093367,0.6594595396340024,0.6058790312307666,0.5445950845447062,0.7069499175232887
Ankrd17,839.6220657480558,0.19714070384347798,0.3952159417336068,0.49881769186415975,0.617907822774496,0.7615939693574981
Hsd17b4,4939.937580884287,0.015774349598354012,0.2887152439538833,0.054636358587541914,0.9564281720428561,0.9763231062616594
Rps3a3,12.052007032167294,0.9369047039709205,0.6364772488918061,1.4720160156583753,0.14101655275051272,0.29138838722966764
Fam174a,162.2855317921863,0.536364214051972,0.35107902872054225,1.5277591942950148,0.12657233708139776,0.2708562827448531
Zfp524,26.776141297522624,-2.009778672875955,0.5070049317015803,-3.964021939847514,7.369747484773501e-05,0.000971026756291289
Lrrc4c,12.948671522944945,0.09439076951531017,0.665413490607863,0.14185280407988587,0.8871962741181043,0.937894959866351
Gm15635,16.65653802066647,-0.7624568767367021,0.6495635783898964,-1.1737986890007588,0.24047566925326802,0.41906139120157304
S1pr3,23.32109327742164,0.9240581695534863,0.6290759425431657,1.4689135397831234,0.14185624169860855,0.29237136540231784
